Id,Nom,Adresse,Ville,Secteur,Site,Tel,Email,ScoreActuel,Categorie,Objectif,Opportunite,Score,Signaux,Reco,EmailObjet,EmailCorps
7031,cliniqueesthetique.com,,Lyon,cliniques_esthetiques,https://cliniqueesthetique.com,,info@cliniqueesthetique.com,45,cliniques_esthetiques,general,,,,,,
7037,VALÉRIE,2 rue Kellermann 59100 Roubaix,Lyon,cliniques_esthetiques,https://medecine-esthetique-lyon.com,0472615985,contact@medecine-esthetique-lyon.com,30,cliniques_esthetiques,general,,,,,,
7041,cabinetjeanpierregobin.fr,,Lyon,cliniques_esthetiques,https://cabinetjeanpierregobin.fr,0478588000,contact@idea-fr.com,50,cliniques_esthetiques,general,,,,,,
7051,dr-malglaive.com,,Bordeaux,cliniques_esthetiques,https://dr-malglaive.com,0554829667,dr.malglaive@gmail.com,45,cliniques_esthetiques,general,,,,,,
7057,drpaoli.fr,,Marseille,cliniques_esthetiques,https://drpaoli.fr,0491290010,info.drpaoli@free.fr,50,cliniques_esthetiques,general,,,,,,
7089,docteur-benharoun.com,,Paris,cliniques_esthetiques,https://docteur-benharoun.com,,contact@cabinet-benharoun.com,30,cliniques_esthetiques,general,,,,,,
7095,lillecotesud.fr,,Lille,cliniques_esthetiques,https://lillecotesud.fr,,irousseaux@wanadoo.fr,40,cliniques_esthetiques,general,,,,,,
7098,centre-esthetique-bordeaux.fr,,Bordeaux,cliniques_esthetiques,https://centre-esthetique-bordeaux.fr,,,25,cliniques_esthetiques,general,,,,,,
7101,dermato-cdbm.fr,,Bordeaux,cliniques_esthetiques,https://dermato-cdbm.fr,,,25,cliniques_esthetiques,general,,,,,,
7110,centre-dermatologie-laser-esthetique.eu,,Marseille,cliniques_esthetiques,https://centre-dermatologie-laser-esthetique.eu,,,25,cliniques_esthetiques,general,,,,,,
7113,drcormary.fr,,Lyon,cliniques_esthetiques,https://drcormary.fr,,,50,cliniques_esthetiques,general,,,,,,
7119,spa-le-norvegien.mywizi.com,,Marseille,cliniques_esthetiques,https://spa-le-norvegien.mywizi.com,,spalenorvegien@gmail.com,15,cliniques_esthetiques,general,,,,,,
7122,centre-jouvence.com,,Marseille,cliniques_esthetiques,https://centre-jouvence.com,,,45,cliniques_esthetiques,general,,,,,,
7124,clinique-esthetique.fr,,Lyon,cliniques_esthetiques,https://clinique-esthetique.fr,,,55,cliniques_esthetiques,general,,,,,,
7127,booking.appartbeaute.com,,Paris,cliniques_esthetiques,https://booking.appartbeaute.com,,,10,cliniques_esthetiques,general,,,,,,
7132,docteur-poiret.fr,,Lille,cliniques_esthetiques,https://docteur-poiret.fr,,,45,cliniques_esthetiques,general,,,,,,
7134,cg5.fr,,Bordeaux,cliniques_esthetiques,https://cg5.fr,,,10,cliniques_esthetiques,general,,,,,,
7150,oddou-chirurgie-esthetique-lyon.fr,,Lyon,cliniques_esthetiques,https://oddou-chirurgie-esthetique-lyon.fr,,,25,cliniques_esthetiques,general,,,,,,
7157,derder-chirurgie-esthetique.com,,Paris,cliniques_esthetiques,https://derder-chirurgie-esthetique.com,,,45,cliniques_esthetiques,general,,,,,,
7161,esthetiquemontaigne.fr,20 avenue Montaigne 75008 PARIS France Téléphone,Paris,cliniques_esthetiques,https://esthetiquemontaigne.fr,0142250266,montaigneesthetique@gmail.com,25,cliniques_esthetiques,general,,,,,,
7186,david-modiano.fr,,Paris,cliniques_esthetiques,https://david-modiano.fr,,,5,cliniques_esthetiques,general,,,,,,
7188,lipofine.com,19 rue Octave Feuillet 75116 PARIS Tel,Paris,cliniques_esthetiques,https://lipofine.com,0142662766,,5,cliniques_esthetiques,general,,,,,,
7369,Invefi Lyon,"
78 - 80 Rue Boileau, 69006 Lyon, France",Lyon,courtage,http://www.invefilyon.com/,+33661238737,hwambergue@invefilyon.com,35,courtage,general,,,,,,
7370,CreditLight,"
236 Rue Garibaldi, 69003 Lyon, France",Lyon,courtage,http://www.creditlight.com/,+33478271532,info@creditlight.com,45,courtage,general,,,,,,
