Id,Nom,Adresse,Ville,Secteur,Site,Tel,Email,ScoreActuel,Categorie,Objectif,Opportunite,Score,Signaux,Reco,EmailObjet,EmailCorps
7146,docteur-lalloue.com,,Lyon,cliniques_esthetiques,https://docteur-lalloue.com,,,0,cliniques_esthetiques,general,10,0,"Dr Camille Lalloue - chirurgien esthetique Lyon (equipe Lalloue/Derder/Papadopulos). WP moderne webp, Doctolib. Site sain.",,,
7147,medipolelyonvilleurbanne.fr,,Lyon,cliniques_esthetiques,https://medipolelyonvilleurbanne.fr,,,0,cliniques_esthetiques,general,55,5,"Medipole Lyon-Villeurbanne - clinique privee groupe Ramsay Sante (hopital institutionnel, pas le commerce local). Footer spam casino '777vault-suomi.com/Chicken Road' = compromission SEO.",a_verifier,,
7148,docteur-gebert.fr,,Lyon,cliniques_esthetiques,https://docteur-gebert.fr,,,0,cliniques_esthetiques,general,10,5,"Dr Ludwig Gebert - chirurgien esthetique Lyon. WP, images non optimisees (non webp). Site sain.",,,
7149,cliniquecrillon.com,,Lyon,cliniques_esthetiques,https://cliniquecrillon.com,,,0,cliniques_esthetiques,general,10,0,Clinique Crillon - Lyon. Site sain.,,,
7150,oddou-chirurgie-esthetique-lyon.fr,,Lyon,cliniques_esthetiques,https://oddou-chirurgie-esthetique-lyon.fr,,,0,cliniques_esthetiques,general,55,25,"Dr Laurent Oddou - chirurgien esthetique Lyon. Joomla obsolette, actus 2022-2023 (voeux 2026), Doctolib+Crisalix. 04 78 52 07 30. Site date, opportunite refonte.",a_contacter,,
7151,docteurnicolasgounot.com,,Lyon,cliniques_esthetiques,https://docteurnicolasgounot.com,,,0,cliniques_esthetiques,general,10,5,"Dr Nicolas Gounot - chirurgien esthetique Lyon. WP webp, 340+ avis Google 4.9/5. 04 37 24 94 54. Site sain.",,,
7152,chirurgieesthetique-lyon.fr,,Lyon,cliniques_esthetiques,https://chirurgieesthetique-lyon.fr,0472826599,,0,cliniques_esthetiques,general,10,0,Dr Reinbold - chirurgien esthetique Lyon. 04 72 82 65 99. Site sain.,,,
7153,pagesjaunes.fr,,Lyon,cliniques_esthetiques,https://pagesjaunes.fr,0146233000,,0,cliniques_esthetiques,general,55,100,URL = pagesjaunes.fr (annuaire). Pas le site propre du commerce. 01 46 23 30 00 = editeur.,a_verifier,,
7154,gralon.net,,Lyon,cliniques_esthetiques,https://gralon.net,,,0,cliniques_esthetiques,general,55,100,URL = gralon.net (annuaire). Pas le site propre du commerce.,a_verifier,,
7155,justacote.com,,Lyon,cliniques_esthetiques,https://justacote.com,,,0,cliniques_esthetiques,general,55,100,URL = justacote.com (annuaire). Pas le site propre du commerce.,a_verifier,,
7156,esthetiquechirurgicale.com,,Lyon,cliniques_esthetiques,https://esthetiquechirurgicale.com,,,0,cliniques_esthetiques,general,10,5,Dr Joel Aknin - chirurgien esthetique Lyon. 04 72 44 38 86. Site sain.,,,
7157,derder-chirurgie-esthetique.com,,Paris,cliniques_esthetiques,https://derder-chirurgie-esthetique.com,,,0,cliniques_esthetiques,general,50,45,"Dr Mohamed Derder - chirurgien esthetique Paris 7e. WP copyright 2019 (+25), revolution slider obsolette (+20), site date. 06 66 21 34 18 / contact@docteurderder.com. Opportunite refonte.",a_contacter,,
7158,idsein.fr,,Paris,cliniques_esthetiques,https://idsein.fr,0145630000,,0,cliniques_esthetiques,general,10,0,"Institut du Sein Paris (9 av Mac-Mahon 75017). WP moderne 2025, Doctolib, presse Le Monde 2026, 01 45 63 00 00. Copyright 2021 = faux positif (site refait 2025).",,,
